9.366071224212646484e-01 3.541629910469055176e-01 2.450020611286163330e-01 4.512358605861663818e-01 -1.488495916128158569e-01 1.775620728731155396e-01 1.629654616117477417e-01 4.842311143875122070e-02 2.046024501323699951e-01 5.410783737897872925e-02 2.123693078756332397e-01 -2.966368198394775391e-01 -6.587211042642593384e-02 2.338809967041015625e-01 4.187667071819305420e-01 -6.051626205444335938e-01 3.323632180690765381e-01 1.595710515975952148e-01 -3.531531095504760742e-01 -2.680783569812774658e-01 -2.422536164522171021e-01 3.540445864200592041e-01 1.774064898490905762e-01 2.698083519935607910e-01 3.492715954780578613e-01 -4.181548357009887695e-01 -7.444414496421813965e-02 7.416608333587646484e-01 -5.079305917024612427e-02 5.795345306396484375e-01 6.077649071812629700e-02 -1.631985791027545929e-02 8.174544572830200195e-01 -2.479778826236724854e-01 3.874172270298004150e-01 1.112337037920951843e-01 8.608814328908920288e-02 3.853882253170013428e-01 5.088828206062316895e-01 3.298090025782585144e-02 1.243973076343536377e-01 3.473190665245056152e-01 2.782919108867645264e-01 -2.907852642238140106e-02 -5.478818714618682861e-02 4.812888205051422119e-01 -5.607911571860313416e-02 1.747911870479583740e-01 -1.731279790401458740e-01 5.244500190019607544e-02 1.358204931020736694e-01 9.860012680292129517e-02 3.300975859165191650e-01 -2.007294595241546631e-01 -2.074107676744461060e-01 3.806292712688446045e-01 2.023438811302185059e-01 8.224940299987792969e-01 4.830397292971611023e-02 -1.805319264531135559e-02 9.409028291702270508e-02 -3.324917331337928772e-02 3.734749555587768555e-01 4.818750545382499695e-02 3.939397037029266357e-01 6.218947172164916992e-01 2.418478280305862427e-01 5.941804051399230957e-01 -8.356838822364807129e-01 1.360598653554916382e-01 4.039674401283264160e-01 -1.021404117345809937e-01 -1.175045445561408997e-01 -1.937872916460037231e-01 3.480652868747711182e-01 5.604729056358337402e-01 6.072341203689575195e-01 1.225909367203712463e-01 5.325253587216138840e-03 3.102158196270465851e-02 1.103540882468223572e-02 -8.370331674814224243e-02 1.957313269376754761e-01 3.037196993827819824e-01 2.818979918956756592e-01 2.391160726547241211e-01 3.253727257251739502e-01 7.142848372459411621e-01 2.910003662109375000e-01 4.100823998451232910e-01 6.926199197769165039e-01 4.639270007610321045e-01 8.763386309146881104e-02 1.551854163408279419e-01 -4.303309917449951172e-01 1.517696082592010498e-01 -2.089553773403167725e-01 3.472331762313842773e-01 2.240811735391616821e-01 -1.687366068363189697e-01
8.029366135597229004e-01 2.317867428064346313e-01 1.815494447946548462e-01 -4.375518858432769775e-02 -3.903241157531738281e-01 2.671525180339813232e-01 -2.230562418699264526e-01 -4.263071715831756592e-01 -3.150676190853118896e-01 -2.033506035804748535e-01 -4.072889685630798340e-01 -2.035705894231796265e-01 -4.312249720096588135e-01 -3.969032466411590576e-01 5.276314616203308105e-01 -3.114656507968902588e-01 6.301965117454528809e-01 -2.199893742799758911e-01 -3.472582995891571045e-01 -5.056667607277631760e-03 -1.180715411901473999e-01 -5.203446745872497559e-01 2.520237863063812256e-01 4.708497524261474609e-01 4.469327032566070557e-01 -5.613693594932556152e-01 -4.483423233032226562e-01 8.341927528381347656e-01 -3.590258657932281494e-01 6.245226860046386719e-01 -7.918502688407897949e-01 -6.604747772216796875e-01 1.694564521312713623e-01 -3.948311805725097656e-01 1.720101535320281982e-01 -2.437474131584167480e-01 -4.042561650276184082e-01 4.332536756992340088e-01 4.604093432426452637e-01 -4.406541287899017334e-01 2.557915747165679932e-01 2.925627827644348145e-01 -2.880990803241729736e-01 -2.843973338603973389e-01 5.212564468383789062e-01 5.601457953453063965e-01 4.940426051616668701e-01 3.457244336605072021e-01 4.065460860729217529e-01 3.586178645491600037e-02 8.769919872283935547e-01 -2.424511164426803589e-01 -2.434830963611602783e-01 -3.774532377719879150e-01 -5.769870877265930176e-01 7.648569941520690918e-01 4.745416045188903809e-01 6.242886185646057129e-01 4.820505976676940918e-01 -2.241027951240539551e-01 -4.828644096851348877e-01 -2.112798243761062622e-01 -2.396084219217300415e-01 6.367247700691223145e-01 3.967624604701995850e-01 6.498286724090576172e-01 5.745735764503479004e-01 5.709763765335083008e-01 -1.349218845367431641e+00 2.329170107841491699e-01 6.299334578216075897e-03 2.059706896543502808e-01 -1.314894556999206543e-01 -2.206983715295791626e-01 -1.233821548521518707e-02 1.023253440856933594e+00 4.616013765335083008e-01 -3.347017765045166016e-01 1.932145804166793823e-01 2.136327177286148071e-01 -3.819572031497955322e-01 -1.095199361443519592e-01 4.159192740917205811e-01 9.337709099054336548e-02 -5.984279513359069824e-01 8.727099299430847168e-01 -2.590394318103790283e-01 1.051075577735900879e+00 -1.145154610276222229e-02 7.573703527450561523e-01 3.698151409626007080e-01 9.911066293716430664e-01 1.874733567237854004e-01 -2.512977458536624908e-02 -3.986955285072326660e-01 -2.366108819842338562e-03 -4.690519869327545166e-01 3.865846991539001465e-01 4.176298379898071289e-01 -2.942671179771423340e-01
-1.242474317550659180e+00 -1.629119217395782471e-01 1.494383662939071655e-01 -7.580954432487487793e-01 8.793413639068603516e-01 -2.557084262371063232e-01 -2.132565900683403015e-02 3.777129054069519043e-01 -1.780725121498107910e-01 1.597274988889694214e-01 -2.332035899162292480e-01 3.297330066561698914e-02 1.184527650475502014e-01 -3.389839231967926025e-01 -1.204182133078575134e-01 -1.274997927248477936e-02 8.346704393625259399e-02 1.930871456861495972e-01 4.413759112358093262e-01 7.358843684196472168e-01 5.246174335479736328e-01 6.362940371036529541e-02 -1.907334625720977783e-01 -1.512944847345352173e-01 -2.510487318038940430e+00 4.834207892417907715e-01 2.607538700103759766e-01 -1.772863864898681641e-01 2.583139538764953613e-01 -1.839252859354019165e-01 -4.524488151073455811e-01 3.172594308853149414e-02 -1.190502524375915527e+00 4.224995076656341553e-01 -1.996778726577758789e+00 -2.931823432445526123e-01 6.619182825088500977e-01 1.529433727264404297e-01 1.150107160210609436e-01 5.976361632347106934e-01 2.638657093048095703e-01 1.580467522144317627e-01 8.128433227539062500e-01 9.961275458335876465e-01 3.904395699501037598e-01 3.115293681621551514e-01 2.900666296482086182e-01 2.650877833366394043e-01 2.801341414451599121e-01 9.908672422170639038e-02 1.163039505481719971e-01 -1.862539947032928467e-01 3.091161139309406281e-03 1.675411909818649292e-01 1.358543783426284790e-01 1.413279771804809570e+00 -6.732887029647827148e-02 -1.413976430892944336e+00 2.742117643356323242e-01 -1.935646235942840576e-01 -4.014858901500701904e-01 3.238821625709533691e-01 2.431438267230987549e-01 3.878988623619079590e-01 2.875624299049377441e-01 -8.200228810310363770e-01 -1.880682408809661865e-01 -1.068578958511352539e+00 2.869659960269927979e-01 -1.326089948415756226e-01 -2.291148006916046143e-01 8.943646214902400970e-03 4.698601365089416504e-01 7.050210982561111450e-02 -3.137932121753692627e-01 -3.611208200454711914e-01 -2.546685934066772461e-01 -2.450981885194778442e-01 2.166522592306137085e-01 1.146974936127662659e-01 9.117114357650279999e-03 1.992379575967788696e-01 3.502146601676940918e-01 5.055472850799560547e-01 -3.770883753895759583e-02 -3.173213824629783630e-02 -6.366913206875324249e-03 1.387826800346374512e-01 2.726059220731258392e-02 1.776684075593948364e-01 1.232718080282211304e-01 -1.194573640823364258e+00 1.542164832353591919e-01 3.195195794105529785e-01 -5.832643508911132812e-01 7.944361865520477295e-02 5.947985053062438965e-01 2.558864951133728027e-01 -4.193871617317199707e-01 3.356536626815795898e-01
4.711685180664062500e-01 3.737310469150543213e-01 2.345321625471115112e-01 1.156982779502868652e-01 -4.803056269884109497e-02 4.219595789909362793e-01 2.322600483894348145e-01 2.809019014239311218e-02 7.234445214271545410e-02 9.617977589368820190e-02 1.636487990617752075e-01 5.526632815599441528e-02 2.018908113241195679e-01 4.801632091403007507e-02 6.706286966800689697e-02 3.228288888931274414e-01 2.551050484180450439e-01 1.790965050458908081e-01 -7.575440406799316406e-02 2.996900975704193115e-01 1.102926302701234818e-02 4.620928168296813965e-01 1.963066756725311279e-01 5.873795747756958008e-01 -1.057687103748321533e-01 -7.734182476997375488e-02 1.277938038110733032e-01 -2.479131147265434265e-02 5.878358613699674606e-03 -5.365289747714996338e-02 -2.970661818981170654e-01 4.121808335185050964e-02 2.361498028039932251e-01 6.040850281715393066e-02 6.424561738967895508e-01 3.827843964099884033e-01 1.710377819836139679e-02 3.340822458267211914e-01 3.425029218196868896e-01 2.106647491455078125e-01 3.744161427021026611e-01 3.059101998805999756e-01 3.578310832381248474e-03 1.820979267358779907e-01 -6.982486695051193237e-03 2.030620723962783813e-01 -8.641485571861267090e-01 1.773492842912673950e-01 -3.840369582176208496e-01 3.796793222427368164e-01 -3.970348741859197617e-03 4.877026081085205078e-01 5.622136592864990234e-01 -2.257974992971867323e-04 1.568011790513992310e-01 -1.395705491304397583e-01 2.032688707113265991e-01 3.688516318798065186e-01 1.876229643821716309e-01 2.147406786680221558e-01 -7.836425304412841797e-02 -4.115106910467147827e-02 8.191952705383300781e-01 2.761980593204498291e-01 1.611012220382690430e-01 3.468541502952575684e-01 1.201713234186172485e-01 7.130785584449768066e-01 -3.398733735084533691e-01 4.679469168186187744e-01 2.981652319431304932e-01 2.920605838298797607e-01 -8.227026462554931641e-02 1.088950335979461670e-01 4.338697791099548340e-01 -2.314296811819076538e-01 1.371806263923645020e-01 4.708519671112298965e-03 8.310560882091522217e-02 3.041566610336303711e-01 3.422158658504486084e-01 9.767249226570129395e-02 1.818642914295196533e-01 1.913161277770996094e-01 -8.633858524262905121e-03 -1.623843461275100708e-01 5.161179602146148682e-02 -3.788964077830314636e-02 4.574665725231170654e-01 1.086690574884414673e-01 3.880323767662048340e-01 4.076858758926391602e-01 7.559622079133987427e-02 2.817308604717254639e-01 8.794617652893066406e-02 3.391450941562652588e-01 7.967061549425125122e-02 3.075021803379058838e-01 2.750932276248931885e-01 6.321192532777786255e-02
7.004022002220153809e-01 6.391465663909912109e-01 2.699785232543945312e-01 -4.587437808513641357e-01 5.077041387557983398e-01 3.128873407840728760e-01 4.085872769355773926e-01 5.115715861320495605e-01 3.162958621978759766e-01 3.584521114826202393e-01 4.646485745906829834e-01 2.209407463669776917e-02 7.601689547300338745e-02 2.075635045766830444e-01 5.282561779022216797e-01 5.742710828781127930e-01 2.514571845531463623e-01 4.263601899147033691e-01 -2.491974830627441406e-02 3.415586054325103760e-01 9.297372773289680481e-03 6.833157539367675781e-01 -7.215981930494308472e-02 1.780157983303070068e-01 4.077315330505371094e-01 -5.303866863250732422e-01 3.482507765293121338e-01 3.177146017551422119e-01 2.727676033973693848e-01 8.841080963611602783e-02 -5.144956111907958984e-01 2.623336315155029297e-01 1.381370723247528076e-01 4.401512444019317627e-01 3.802508711814880371e-01 2.041828781366348267e-01 4.028303921222686768e-01 2.971306443214416504e-01 -3.291614353656768799e-01 1.210089623928070068e-01 1.420515030622482300e-01 4.029344320297241211e-01 1.075445190072059631e-01 3.597765862941741943e-01 -1.020351424813270569e-01 1.336542963981628418e-01 9.584783017635345459e-02 9.524038434028625488e-02 -3.339735865592956543e-01 3.578974306583404541e-01 -1.490039229393005371e-01 2.819354832172393799e-01 8.328377604484558105e-01 4.178407192230224609e-01 2.534078657627105713e-01 7.369150966405868530e-02 3.690255284309387207e-01 5.187622904777526855e-01 2.823743820190429688e-01 2.385802567005157471e-01 -1.151323616504669189e-01 7.972345501184463501e-02 2.683266066014766693e-02 2.044527605175971985e-02 -1.451974809169769287e-01 5.417035222053527832e-01 4.959838688373565674e-01 3.575745224952697754e-01 -5.108193159103393555e-01 3.596974015235900879e-01 9.663182497024536133e-02 3.152870237827301025e-01 2.416290044784545898e-01 8.477617800235748291e-02 4.263078272342681885e-01 2.398766577243804932e-01 3.295739889144897461e-01 3.005197048187255859e-01 9.755840152502059937e-02 9.300257265567779541e-02 1.627713292837142944e-01 3.102712631225585938e-01 1.790956556797027588e-01 3.811567723751068115e-01 4.521424770355224609e-01 6.924350559711456299e-02 3.138114511966705322e-01 2.837457060813903809e-01 4.323197603225708008e-01 -1.785186827182769775e-01 4.091695547103881836e-01 4.336848556995391846e-01 8.311754092574119568e-03 3.547660708427429199e-01 3.017187416553497314e-01 4.512625932693481445e-01 3.286066949367523193e-01 -1.094501581974327564e-03 1.257661581039428711e-01 1.777805685997009277e-01
7.616471648216247559e-01 6.656973958015441895e-01 5.174574628472328186e-02 -3.575831651687622070e-01 4.739539921283721924e-01 3.476737439632415771e-01 2.925380170345306396e-01 5.732375383377075195e-01 2.593738138675689697e-01 3.186738789081573486e-01 2.789382636547088623e-01 -1.542842537164688110e-01 2.540276646614074707e-01 1.010670736432075500e-01 4.741359353065490723e-01 5.510916113853454590e-01 3.221471905708312988e-01 4.960548579692840576e-01 3.203109502792358398e-01 2.942097187042236328e-01 -2.204791642725467682e-02 7.193233370780944824e-01 7.098186761140823364e-02 -4.279217869043350220e-02 4.222622811794281006e-01 -5.656409859657287598e-01 4.034239053726196289e-01 4.641396403312683105e-01 3.120329417288303375e-02 -5.635511502623558044e-02 -5.580052733421325684e-01 -4.114950075745582581e-02 2.547493577003479004e-01 2.416752129793167114e-01 2.051831632852554321e-01 5.152722448110580444e-02 1.632655113935470581e-01 3.374334275722503662e-01 -1.728906482458114624e-01 1.386920809745788574e-01 -1.055451482534408569e-01 3.510269522666931152e-01 6.522889435291290283e-02 1.869889050722122192e-01 -6.364702433347702026e-02 -6.640809774398803711e-02 3.571422398090362549e-01 1.247591525316238403e-01 -1.835144907236099243e-01 3.414101302623748779e-01 -1.342528760433197021e-01 4.568949639797210693e-01 7.174005508422851562e-01 1.772445589303970337e-01 4.370908439159393311e-01 2.503815293312072754e-01 6.001489162445068359e-01 6.629868745803833008e-01 2.257564216852188110e-01 3.359016478061676025e-01 -1.666340976953506470e-01 -1.529844198375940323e-02 2.688424587249755859e-01 2.346154004335403442e-01 9.266481548547744751e-02 4.899910986423492432e-01 3.653651177883148193e-01 2.317169755697250366e-01 -3.721319735050201416e-01 4.023455679416656494e-01 -1.554757356643676758e-03 2.024677395820617676e-01 2.653407454490661621e-01 -5.128715652972459793e-03 4.067700207233428955e-01 3.325433433055877686e-01 2.649884223937988281e-01 6.218130886554718018e-02 2.622342109680175781e-01 2.060998044908046722e-02 3.119077086448669434e-01 2.810691595077514648e-01 1.280321776866912842e-01 7.030213475227355957e-01 1.668896079063415527e-01 2.385597676038742065e-01 2.101598083972930908e-01 3.312726020812988281e-01 3.619682788848876953e-01 -1.766186952590942383e-01 4.495826661586761475e-01 3.757637143135070801e-01 2.872005850076675415e-02 6.580520272254943848e-01 9.535209089517593384e-02 4.525765180587768555e-01 2.509436756372451782e-02 1.130468025803565979e-01 -7.079404592514038086e-02 1.510816216468811035e-01
-4.966140538454055786e-02 1.267545819282531738e-01 3.674792349338531494e-01 1.941899806261062622e-01 1.842841506004333496e-01 2.477511167526245117e-01 3.330655395984649658e-01 1.445691138505935669e-01 1.226248815655708313e-01 2.255016118288040161e-01 3.051802515983581543e-01 5.946838855743408203e-02 -1.488345563411712646e-01 3.873804211616516113e-01 -7.271496206521987915e-02 4.293151199817657471e-01 2.903470955789089203e-02 3.860087096691131592e-01 2.839321792125701904e-01 3.207471966743469238e-01 1.372391730546951294e-01 2.470455020666122437e-01 1.809330731630325317e-01 2.612559795379638672e-01 4.346610009670257568e-01 3.102530241012573242e-01 -2.902850881218910217e-02 -3.030552864074707031e-01 1.198795884847640991e-01 -1.118521541357040405e-01 -6.359056830406188965e-01 1.093187853693962097e-01 2.723881006240844727e-01 -9.530588984489440918e-03 9.119502305984497070e-01 3.433491289615631104e-01 2.496359348297119141e-01 1.633203327655792236e-01 4.163717925548553467e-01 6.325946748256683350e-02 1.330353617668151855e-01 3.322785198688507080e-01 -3.302632644772529602e-02 3.511777818202972412e-01 -1.295511573553085327e-01 1.770408451557159424e-01 -5.673989653587341309e-01 1.230621486902236938e-01 -1.160131394863128662e-01 1.532305777072906494e-01 -2.208041995763778687e-01 3.146409094333648682e-01 3.559775352478027344e-01 -3.668559249490499496e-03 3.576252460479736328e-01 -9.476291388273239136e-02 2.906472682952880859e-01 1.152137517929077148e-01 6.176282465457916260e-02 1.373975723981857300e-01 2.061321884393692017e-01 1.457652598619461060e-01 6.691865324974060059e-01 2.783741652965545654e-01 -7.284740358591079712e-02 4.261267483234405518e-01 2.403822243213653564e-01 4.101346135139465332e-01 -4.281392320990562439e-03 6.695457100868225098e-01 1.918687075376510620e-01 -1.720407791435718536e-02 1.262332946062088013e-01 -9.701015427708625793e-03 3.211468458175659180e-01 -4.959527552127838135e-01 3.365424275398254395e-01 2.477999031543731689e-01 4.449941813945770264e-01 1.779057532548904419e-01 1.516527682542800903e-01 3.478130400180816650e-01 -8.350568264722824097e-02 1.873386502265930176e-01 2.415574640035629272e-01 -2.424894273281097412e-01 5.327502265572547913e-02 1.523732244968414307e-01 3.379933238029479980e-01 9.567283838987350464e-02 2.755760550498962402e-01 4.497333467006683350e-01 2.079686522483825684e-01 3.150739073753356934e-01 1.745528578758239746e-01 4.843608438968658447e-01 1.066938862204551697e-01 3.354471027851104736e-01 4.423705637454986572e-01 9.154822677373886108e-02
1.238815262913703918e-01 9.057016968727111816e-01 1.125077456235885620e-01 -4.373001158237457275e-01 1.328018158674240112e-01 -1.608489900827407837e-01 2.239300161600112915e-01 2.728939354419708252e-01 3.028021454811096191e-01 -5.466182902455329895e-02 1.034945622086524963e-01 2.808102369308471680e-01 4.662575423717498779e-01 5.427661538124084473e-02 5.492308735847473145e-01 3.804988861083984375e-01 2.173405587673187256e-01 4.427213072776794434e-01 7.384547591209411621e-02 3.652964532375335693e-01 1.536005884408950806e-01 6.222047805786132812e-01 -3.427051305770874023e-01 -2.009153924882411957e-02 2.644066214561462402e-01 -1.622593998908996582e-01 3.682124614715576172e-01 4.238314032554626465e-01 1.502412259578704834e-01 3.377816081047058105e-01 -3.208061158657073975e-01 1.256795227527618408e-01 -2.172022461891174316e-01 1.040753200650215149e-01 -1.734285950660705566e-01 2.330169267952442169e-02 3.137890398502349854e-01 2.060337513685226440e-01 1.792882755398750305e-02 5.726750493049621582e-01 4.801163158845156431e-04 4.669659435749053955e-01 -4.059204831719398499e-03 6.839739084243774414e-01 3.271459043025970459e-01 1.415932178497314453e-01 1.016548275947570801e+00 -1.266357749700546265e-01 4.213801324367523193e-01 1.573536694049835205e-01 2.545008361339569092e-01 2.486995011568069458e-01 9.874702990055084229e-02 3.945659995079040527e-01 2.159863561391830444e-01 -2.200232744216918945e-01 -2.385774403810501099e-01 4.988298416137695312e-01 4.710170328617095947e-01 2.749545276165008545e-01 -5.598910450935363770e-01 3.704321384429931641e-01 -1.728543341159820557e-01 2.601387202739715576e-01 5.798112750053405762e-01 1.954176723957061768e-01 3.749164640903472900e-01 -2.468144297599792480e-01 -6.520478725433349609e-01 4.228057339787483215e-02 9.194151312112808228e-02 2.152703404426574707e-01 5.162722468376159668e-01 1.661020666360855103e-01 -3.061340451240539551e-01 3.940718472003936768e-01 4.628915712237358093e-02 -2.441466599702835083e-02 6.756312400102615356e-02 -4.234864190220832825e-02 6.863247603178024292e-02 1.466030925512313843e-01 4.941615834832191467e-02 8.466439843177795410e-01 7.294569909572601318e-02 4.061639904975891113e-01 -1.533065140247344971e-01 8.447043299674987793e-01 1.233365610241889954e-01 -6.819306313991546631e-02 2.636727988719940186e-01 2.636169791221618652e-01 -1.574369221925735474e-01 6.756522506475448608e-02 9.463825076818466187e-02 2.689361274242401123e-01 1.730223894119262695e-01 9.722001850605010986e-02 3.761055320501327515e-02 -1.906482130289077759e-01
4.575106799602508545e-01 -2.293450236320495605e-01 4.586589634418487549e-01 -2.723592147231101990e-02 2.358671575784683228e-01 1.928896307945251465e-01 1.105797588825225830e-01 1.630101799964904785e-01 -1.888827979564666748e-01 3.931462764739990234e-02 -1.089454293251037598e-01 -9.973900392651557922e-03 2.343041598796844482e-01 -1.933964788913726807e-01 3.628889620304107666e-01 -8.642823696136474609e-01 6.138141751289367676e-01 3.371570110321044922e-01 5.736275389790534973e-02 -1.564482040703296661e-02 1.832429468631744385e-01 -6.414487361907958984e-01 8.728021383285522461e-02 4.203945100307464600e-01 1.968261450529098511e-01 -2.092176079750061035e-01 1.204869709908962250e-02 4.632525444030761719e-01 -3.101374255493283272e-03 2.472793608903884888e-01 -4.515497982501983643e-01 -6.735569238662719727e-02 2.770151793956756592e-01 -5.827595293521881104e-02 5.682175159454345703e-01 -1.607170701026916504e-01 2.978086173534393311e-01 4.557666778564453125e-01 7.248298525810241699e-01 7.836747914552688599e-02 5.137625336647033691e-01 2.931824028491973877e-01 3.218724429607391357e-01 1.619785577058792114e-01 1.932676881551742554e-01 4.905319809913635254e-01 4.285801649093627930e-01 3.942541480064392090e-01 -5.127003043889999390e-02 -9.492035955190658569e-02 6.518558859825134277e-01 6.052666902542114258e-02 8.043920993804931641e-02 4.876154661178588867e-02 -4.609903320670127869e-02 4.733985662460327148e-01 1.879795342683792114e-01 4.209960997104644775e-01 1.299798302352428436e-02 -1.054346784949302673e-01 -5.341402292251586914e-01 1.207894296385347843e-03 4.037411417812108994e-03 6.784281730651855469e-01 3.278515636920928955e-01 2.255538478493690491e-03 1.852346956729888916e-01 3.101829290390014648e-01 -8.551512956619262695e-01 1.280949264764785767e-01 2.046093791723251343e-01 -8.616667240858078003e-02 1.643707305192947388e-01 -1.009150519967079163e-01 -1.019119024276733398e-01 5.661736130714416504e-01 2.789266407489776611e-01 -1.278460584580898285e-02 4.146586358547210693e-02 1.484956294298171997e-01 -1.077802404761314392e-01 4.899813979864120483e-02 3.618615865707397461e-01 -8.849940262734889984e-03 -1.318753212690353394e-01 2.156370580196380615e-01 3.265084624290466309e-01 4.860262572765350342e-01 6.000806391239166260e-02 5.318330526351928711e-01 7.227981090545654297e-01 3.375173807144165039e-01 3.566733896732330322e-01 1.234853491187095642e-01 -4.782328009605407715e-01 -1.798176765441894531e-01 -1.448394209146499634e-01 2.953738868236541748e-01 4.646860957145690918e-01 -1.611278653144836426e-01
-1.984836012125015259e-01 -1.819189935922622681e-01 8.012693375349044800e-02 -1.026421070098876953e+00 7.915007472038269043e-01 2.218181267380714417e-02 3.942177891731262207e-01 1.563002914190292358e-01 2.498354762792587280e-01 3.531382381916046143e-01 2.715110592544078827e-02 6.269825100898742676e-01 6.995308399200439453e-01 1.381286978721618652e-01 1.883843690156936646e-01 -7.479209303855895996e-01 -1.660329699516296387e-01 1.319623589515686035e-01 6.283839941024780273e-01 1.425129055976867676e+00 5.165651440620422363e-03 -1.935457140207290649e-01 6.112587451934814453e-02 -4.926244318485260010e-01 2.938063740730285645e-01 6.590600311756134033e-02 5.914125442504882812e-01 -7.387556135654449463e-02 3.854334652423858643e-01 -2.865966856479644775e-01 -1.084615468978881836e+00 2.304647713899612427e-01 3.316405788064002991e-02 5.431312918663024902e-01 7.521398067474365234e-01 3.466495573520660400e-01 3.160768151283264160e-01 4.654731154441833496e-01 -3.988527059555053711e-01 2.932406961917877197e-01 6.437844783067703247e-02 8.768558502197265625e-02 3.802083134651184082e-01 1.122758865356445312e+00 7.781914621591567993e-02 -2.989625334739685059e-01 -1.532020807266235352e+00 -1.191686540842056274e-01 -3.365798294544219971e-01 3.812677860260009766e-01 -3.065437376499176025e-01 2.602323591709136963e-01 4.624273478984832764e-01 5.263984799385070801e-01 5.888587236404418945e-01 1.668998360633850098e+00 -4.039796292781829834e-01 -1.895947903394699097e-01 6.421569734811782837e-02 1.158357039093971252e-01 -9.329305887222290039e-01 8.151736259460449219e-01 -2.233010232448577881e-01 -1.324511915445327759e-01 -3.740473985671997070e-01 1.013528704643249512e-01 1.008858531713485718e-01 -2.025319188833236694e-01 -3.487111330032348633e-01 2.254674024879932404e-02 -4.377408027648925781e-01 3.422932028770446777e-01 3.097740411758422852e-01 4.297612011432647705e-01 2.139039933681488037e-01 -2.064195871353149414e-01 -7.017106562852859497e-02 2.459013760089874268e-01 2.588700652122497559e-01 -4.795552417635917664e-02 2.510274648666381836e-01 2.326140254735946655e-01 -7.341593503952026367e-02 3.162701129913330078e-01 1.802885830402374268e-01 -2.441983371973037720e-01 -3.912410512566566467e-02 -8.150557428598403931e-02 1.093894541263580322e-01 -3.781494796276092529e-01 -2.384319752454757690e-01 -2.374217212200164795e-01 -1.571764200925827026e-01 8.254713565111160278e-02 -3.366917073726654053e-01 4.757583141326904297e-01 7.303756475448608398e-01 2.835627645254135132e-02 -6.489661335945129395e-01 6.935168504714965820e-01
